document,rank,term,tfidf
Here’s_what_the_sellside_is_saying_about_DeepSeek,2,organisation,0.4787663827593561
Here’s_what_the_sellside_is_saying_about_DeepSeek,3,conditions,0.439730535095712
Here’s_what_the_sellside_is_saying_about_DeepSeek,4,apply,0.33015876222942325
Here’s_what_the_sellside_is_saying_about_DeepSeek,5,university,0.29204734226806683
Here’s_what_the_sellside_is_saying_about_DeepSeek,6,terms,0.2708952954059676
Here’s_what_the_sellside_is_saying_about_DeepSeek,7,access,0.23465512670220742
Here’s_what_the_sellside_is_saying_about_DeepSeek,8,expensive,0.0
Here’s_what_the_sellside_is_saying_about_DeepSeek,9,expenditures,0.0
Here’s_what_the_sellside_is_saying_about_DeepSeek,10,expenditure,0.0
The_DeepSeek_Wake-Up_Call,1,wrote,0.25089842170549725
The_DeepSeek_Wake-Up_Call,2,program,0.21338522168854193
The_DeepSeek_Wake-Up_Call,3,atlantic,0.14929576943580677
The_DeepSeek_Wake-Up_Call,4,start,0.14634702416302084
The_DeepSeek_Wake-Up_Call,5,executives,0.14269983616827278
The_DeepSeek_Wake-Up_Call,6,glimpse,0.121629901997752
The_DeepSeek_Wake-Up_Call,7,clearest,0.121629901997752
The_DeepSeek_Wake-Up_Call,8,matteo,0.121629901997752
The_DeepSeek_Wake-Up_Call,9,synthetic,0.121629901997752
The_DeepSeek_Wake-Up_Call,10,american,0.11908408267842491
Trump’s_commerce_secretary_pick_vows_to_keep_China,1,compete,0.33330958863638593
Trump’s_commerce_secretary_pick_vows_to_keep_China,2,commerce,0.2915016273270432
Trump’s_commerce_secretary_pick_vows_to_keep_China,3,lutnick,0.21838984851023566
Trump’s_commerce_secretary_pick_vows_to_keep_China,4,board,0.17220134772510387
Trump’s_commerce_secretary_pick_vows_to_keep_China,5,wednesday,0.15720495526981
Trump’s_commerce_secretary_pick_vows_to_keep_China,6,got,0.15310747852545267
Trump’s_commerce_secretary_pick_vows_to_keep_China,7,let,0.1458483263597038
Trump’s_commerce_secretary_pick_vows_to_keep_China,8,open,0.13788387792754048
Trump’s_commerce_secretary_pick_vows_to_keep_China,9,nonsense,0.11874185885494344
Trump’s_commerce_secretary_pick_vows_to_keep_China,10,reciprocity,0.11874185885494344
How_do_you_solve_a_problem_like_DeepSeek?,1,lemon,0.40944425392408096
How_do_you_solve_a_problem_like_DeepSeek?,2,musk,0.40493716709797184
How_do_you_solve_a_problem_like_DeepSeek?,3,sports,0.2879305982722809
How_do_you_solve_a_problem_like_DeepSeek?,4,defendants,0.1445097366790874
How_do_you_solve_a_problem_like_DeepSeek?,5,trump,0.12196834101913476
How_do_you_solve_a_problem_like_DeepSeek?,6,event,0.11074253779703112
How_do_you_solve_a_problem_like_DeepSeek?,7,prediction,0.10387287722690833
How_do_you_solve_a_problem_like_DeepSeek?,8,gesture,0.09633982445272493
How_do_you_solve_a_problem_like_DeepSeek?,9,kalshi,0.09633982445272493
How_do_you_solve_a_problem_like_DeepSeek?,10,fullscreen,0.09050961659674672
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",1,technological,0.166291779771865
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",2,churchill,0.14444062588466608
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",3,viewed,0.14444062588466608
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",4,hour,0.14444062588466608
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",5,arm,0.14444062588466608
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",6,retired,0.14444062588466608
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",7,darkest,0.14444062588466608
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",8,evoking,0.14444062588466608
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",9,winston,0.14444062588466608
"Inside_China,_DeepSeek_Provides_a_National_Mic_Dro",10,suffering,0.14444062588466608
"DeepSeek_advances_could_heighten_safety_risk,_says",1,bengio,0.38333215401111775
"DeepSeek_advances_could_heighten_safety_risk,_says",2,report,0.35662968695248004
"DeepSeek_advances_could_heighten_safety_risk,_says",3,safety,0.27908876333670385
"DeepSeek_advances_could_heighten_safety_risk,_says",4,systems,0.14969147278289988
"DeepSeek_advances_could_heighten_safety_risk,_says",5,says,0.1494491691358375
"DeepSeek_advances_could_heighten_safety_risk,_says",6,increase,0.148199186364746
"DeepSeek_advances_could_heighten_safety_risk,_says",7,risks,0.12900661114270975
"DeepSeek_advances_could_heighten_safety_risk,_says",8,malicious,0.10637214590507194
"DeepSeek_advances_could_heighten_safety_risk,_says",9,autonomous,0.10454513291212301
"DeepSeek_advances_could_heighten_safety_risk,_says",10,use,0.10284701021120506
UK_will_not_be_able_to_resist_China's_tech_dominan,1,patents,0.3443208595548843
UK_will_not_be_able_to_resist_China's_tech_dominan,2,electric,0.20426283357761443
UK_will_not_be_able_to_resist_China's_tech_dominan,3,science,0.18336274754965257
UK_will_not_be_able_to_resist_China's_tech_dominan,4,uk,0.1727301278092418
UK_will_not_be_able_to_resist_China's_tech_dominan,5,filed,0.17216042977744214
UK_will_not_be_able_to_resist_China's_tech_dominan,6,000,0.13564523100351267
UK_will_not_be_able_to_resist_China's_tech_dominan,7,evs,0.12480830095043735
UK_will_not_be_able_to_resist_China's_tech_dominan,8,factories,0.12480830095043735
UK_will_not_be_able_to_resist_China's_tech_dominan,9,battery,0.12480830095043735
UK_will_not_be_able_to_resist_China's_tech_dominan,10,chancellor,0.1147736198516281
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",1,liang,0.17172077640630393
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",2,jazeera,0.1310135533689651
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",3,research,0.12999374884157136
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",4,al,0.12522533406154687
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",5,zuckerman,0.12007749068491322
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",6,abraham,0.12007749068491322
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",7,chips,0.11379485399605481
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",8,respectively,0.10357332094786834
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",9,university,0.09989778271914934
"What’s_DeepSeek,_China’s_AI_startup_sending_shockw",10,progress,0.09832590471886156
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,1,data,0.26813020881473887
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,2,italian,0.18592718159590702
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,3,app,0.17801658444394922
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,4,citizens,0.16200762287924667
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,5,protect,0.15074858025102833
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,6,apple,0.14765058086545088
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,7,protection,0.14676232878956566
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,8,google,0.1447397813802389
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,9,privacy,0.1330727172065035
DeepSeek_blocked_from_some_app_stores_in_Italy_ami,10,ireland,0.12395145439727136
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,1,firm,0.2829993784919028
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,2,nvidia,0.22880890028451412
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,3,demand,0.22650043224477662
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,4,chips,0.21751811158240084
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,5,surge,0.160991705360262
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,6,sales,0.1538790420262928
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,7,remained,0.14265609195637596
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,8,expected,0.1302326889494991
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,9,strong,0.12371563477517401
Nvidia_says_AI_chip_sales_strong_despite_DeepSeek_,10,hit,0.12082456108338735
DeepSeek_spreads_across_China_with_Beijing’s_backi,1,hospital,0.2998745866010871
DeepSeek_spreads_across_China_with_Beijing’s_backi,2,hospitals,0.24989548883423923
DeepSeek_spreads_across_China_with_Beijing’s_backi,3,medical,0.16359283880585812
DeepSeek_spreads_across_China_with_Beijing’s_backi,4,deploy,0.14993729330054356
DeepSeek_spreads_across_China_with_Beijing’s_backi,5,soes,0.14993729330054356
DeepSeek_spreads_across_China_with_Beijing’s_backi,6,cloud,0.14496097798249394
DeepSeek_spreads_across_China_with_Beijing’s_backi,7,deploying,0.13788222235067887
DeepSeek_spreads_across_China_with_Beijing’s_backi,8,adoption,0.13788222235067887
DeepSeek_spreads_across_China_with_Beijing’s_backi,9,public,0.10863742572096066
DeepSeek_spreads_across_China_with_Beijing’s_backi,10,hangzhou,0.10485914424680733
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,1,r1,0.40995335164418045
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,2,launch,0.1571252173113176
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,3,budget,0.15183042714602435
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,4,shows,0.12583917793840424
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,5,performance,0.12549654781839126
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,6,want,0.11736701083196026
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,7,politicians,0.1114989588024421
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,8,approach,0.10782628345057607
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,9,v3,0.10271400933716768
The_DeepSeek_panic_reveals_an_AI_world_ready_to_bl,10,paradigm,0.1025343588045935
Tech_billionaires_lost_almost_$100bn_in_stock_mark,1,dell,0.17873326349195048
Tech_billionaires_lost_almost_$100bn_in_stock_mark,2,wealthiest,0.17873326349195048
Tech_billionaires_lost_almost_$100bn_in_stock_mark,3,4bn,0.15416709291742048
Tech_billionaires_lost_almost_$100bn_in_stock_mark,4,tesla,0.15416709291742048
Tech_billionaires_lost_almost_$100bn_in_stock_mark,5,huang,0.14625855242568406
Tech_billionaires_lost_almost_$100bn_in_stock_mark,6,losses,0.1397968043450009
Tech_billionaires_lost_almost_$100bn_in_stock_mark,7,selloff,0.1397968043450009
Tech_billionaires_lost_almost_$100bn_in_stock_mark,8,bloomberg,0.134333474187967
Tech_billionaires_lost_almost_$100bn_in_stock_mark,9,tycoon,0.11915550899463365
Tech_billionaires_lost_almost_$100bn_in_stock_mark,10,nvidia,0.11878254743564319
China’s_DeepSeek_Surprise,1,program,0.21655448879651648
China’s_DeepSeek_Surprise,2,programs,0.13308819028549956
China’s_DeepSeek_Surprise,3,researchers,0.1326171078803075
China’s_DeepSeek_Surprise,4,wrote,0.1326171078803075
China’s_DeepSeek_Surprise,5,americans,0.12626096586343316
China’s_DeepSeek_Surprise,6,research,0.12527815529681938
China’s_DeepSeek_Surprise,7,start,0.12376718169503935
China’s_DeepSeek_Surprise,8,american,0.12085275842517801
China’s_DeepSeek_Surprise,9,open,0.11944599941869258
China’s_DeepSeek_Surprise,10,o1,0.11388763461365121
DeepSeek_chaos_suggests_‘America_First’_may_not_al,1,export,0.2522006631593279
DeepSeek_chaos_suggests_‘America_First’_may_not_al,2,controls,0.22672885959419717
DeepSeek_chaos_suggests_‘America_First’_may_not_al,3,mills,0.20089158391985157
DeepSeek_chaos_suggests_‘America_First’_may_not_al,4,sullivan,0.20089158391985157
DeepSeek_chaos_suggests_‘America_First’_may_not_al,5,chips,0.17451557853656033
DeepSeek_chaos_suggests_‘America_First’_may_not_al,6,tough,0.17327984102911181
DeepSeek_chaos_suggests_‘America_First’_may_not_al,7,trump,0.16349989676899837
DeepSeek_chaos_suggests_‘America_First’_may_not_al,8,learn,0.14566809813837206
DeepSeek_chaos_suggests_‘America_First’_may_not_al,9,restrictions,0.14364581807730673
DeepSeek_chaos_suggests_‘America_First’_may_not_al,10,edge,0.13901330561360947
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,1,28,0.42922979985514703
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,2,2025,0.3154303472858707
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,3,leshner,0.30582705117635844
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,4,emily,0.30582705117635844
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,5,relies,0.30582705117635844
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,6,roiled,0.26379234896860576
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,7,01,0.26379234896860576
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,8,tumbling,0.22985542524395097
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,9,semiconductor,0.2024455754866085
DeepSeek:_Cheap_AI_model_shakes_up_tech_industry_–,10,costs,0.17604647006689841
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,1,compared,0.2126604674990089
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,2,dark,0.19741664297399092
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,3,llms,0.16425775520218433
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,4,photo,0.14486104929005617
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,5,meta,0.14340892175203113
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,6,team,0.13887347446211595
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,7,advertisement,0.1244129128568573
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,8,clouds,0.12062515415737954
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,9,heated,0.12062515415737954
My_Take_|_Chinese_start-up_DeepSeek_looks_set_to_r,10,exuberance,0.12062515415737954
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,1,attack,0.20792059088799653
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,2,registrations,0.1842401685662459
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,3,app,0.1836088219653801
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,4,ramaswamy,0.16939100946122562
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,5,trump,0.15318053659760347
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,6,newsletter,0.13807424526240397
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,7,assistant,0.13327218594011658
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,8,sputnik,0.13327218594011658
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,9,stargate,0.11887056558377425
DeepSeek_hit_with_‘large-scale’_cyber-attack_after,10,privacy,0.11764549876071356
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,1,people,0.18882153790911244
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,2,information,0.15987002808685777
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,3,data,0.15586170985435224
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,4,personal,0.14533435060000816
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,5,privacy,0.12155626851968937
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,6,hall,0.12071250770428779
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,7,wooldridge,0.12071250770428779
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,8,funded,0.11111175010130121
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,9,sensitive,0.10900076295000612
Experts_urge_caution_over_use_of_Chinese_AI_DeepSe,10,uk,0.10900076295000612
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,1,app,0.351752250568868
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,2,data,0.23711886289256032
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,3,local,0.22531024791262605
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,4,laws,0.19005633519910764
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,5,authorities,0.17845866910645097
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,6,temporarily,0.17845866910645097
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,7,stores,0.15087978887932804
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,8,pending,0.15072131771132452
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,9,south,0.14509894614667987
DeepSeek:_South_Korea_temporarily_bans_AI_app_–_DW,10,personal,0.14509894614667987
Tech_war:_China_poised_to_expand_AI_infrastructure,1,facilities,0.29294556241581055
Tech_war:_China_poised_to_expand_AI_infrastructure,2,computing,0.2651289425242214
Tech_war:_China_poised_to_expand_AI_infrastructure,3,centres,0.2491610625375276
Tech_war:_China_poised_to_expand_AI_infrastructure,4,construction,0.21237190197162406
Tech_war:_China_poised_to_expand_AI_infrastructure,5,network,0.1661073750250184
Tech_war:_China_poised_to_expand_AI_infrastructure,6,stargate,0.14903251466393472
Tech_war:_China_poised_to_expand_AI_infrastructure,7,project,0.14058191303371076
Tech_war:_China_poised_to_expand_AI_infrastructure,8,infrastructure,0.1113922464481888
Tech_war:_China_poised_to_expand_AI_infrastructure,9,advertisement,0.1095203032808903
Tech_war:_China_poised_to_expand_AI_infrastructure,10,data,0.10807022195774205
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,1,xi,0.2823128971683088
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,2,mr,0.2273373524624119
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,3,game,0.16496846999396117
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,4,program,0.16496846999396117
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,5,countries,0.13013723893134713
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,6,trounced,0.11754034955717144
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,7,fervor,0.11754034955717144
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,8,benevolent,0.11754034955717144
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,9,wealthy,0.11754034955717144
DeepSeek_Is_a_Win_for_China_in_the_A.I._Race._Will,10,embodies,0.11754034955717144
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",1,disinformation,0.2427100161525423
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",2,gives,0.19746283784067148
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",3,answers,0.15577078764853666
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",4,chatbot,0.14939170471776572
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",5,researchers,0.14511054809604615
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",6,worldview,0.14069264863275513
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",7,carter,0.14069264863275513
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",8,cybernews,0.14069264863275513
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",9,tracks,0.14069264863275513
"DeepSeek’s_Answers_Include_Chinese_Propaganda,_Res",10,crimes,0.14069264863275513
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",1,positive,0.24588518300086135
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",2,trump,0.2351317288442155
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",3,hopefully,0.18572483064735332
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",4,view,0.15422182735012088
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",5,maker,0.15422182735012088
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",6,billion,0.1461231870714872
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",7,method,0.14526528137380426
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",8,monday,0.14050252182640238
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",9,supplier,0.13958824035546355
"DeepSeek's_popularity_should_be_a_wake-up_call,_Tr",10,chatbot,0.1314721573513063
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,1,windsor,0.20438844372122986
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,2,doubts,0.19982885893091487
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,3,zhang,0.17629607146873874
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,4,says,0.1343428740249004
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,5,impact,0.13400600363554122
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,6,alliance,0.13222205360155403
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,7,firms,0.12920236919171962
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,8,picture,0.11989731535854892
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,9,claims,0.1166321112630185
Why_is_China's_DeepSeek_sending_AI_stocks_spinning,10,detailed,0.11521166734381168
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,1,europe,0.16983356613537562
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,2,firms,0.15871438789475853
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,3,rivals,0.14362279990391566
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,4,monday,0.14245495819243267
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,5,adviser,0.1232733771256186
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,6,scale,0.12060743132732385
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,7,launched,0.12060743132732385
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,8,infrastructure,0.11852298298778075
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,9,giant,0.11653120801917904
Nvidia_shares_sink_as_Chinese_AI_app_DeepSeek_spoo,10,attacks,0.11322237742358374
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,1,america,0.2730193988958427
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,2,advantages,0.2256798067434868
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,3,ensure,0.16364223724610955
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,4,government,0.16149370161311025
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,5,dominant,0.15365641896624305
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,6,competition,0.15365641896624305
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,7,cutting,0.1326234524974209
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,8,edge,0.12493304232463673
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,9,andreessen,0.12263763421755441
DeepSeek_Serves_as_a_Warning_About_Big_Tech_-_The_,10,power,0.12244954678349891
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,1,capacity,0.3297652413361818
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,2,constrained,0.21937948871833018
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,3,meet,0.2017412131217217
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,4,alphabet,0.19338149226182572
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,5,demand,0.18942561381696638
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,6,told,0.1872888872960004
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,7,executives,0.17158838182935068
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,8,cloud,0.15907382613358817
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,9,supply,0.15907382613358817
What_DeepSeek?_Big_Tech_Keeps_Its_A.I._Building_Bo,10,customers,0.15395010623274222
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",1,reason,0.20213423039075537
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",2,pcs,0.17812837637788853
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",3,tunstall,0.17812837637788853
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",4,etzioni,0.17812837637788853
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",5,earnings,0.1291623138468324
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",6,r1,0.12474910413577618
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",7,qualcomm,0.11875225091859234
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",8,distilled,0.11791403516336331
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",9,didn,0.11484065865251487
"The_real_hype_behind_DeepSeek,_according_to_AI_exp",10,ceo,0.11321704904292007
China_Challenges_Silicon_Valley_for_A.I._Dominance,1,kevin,0.5128137516280687
China_Challenges_Silicon_Valley_for_A.I._Dominance,2,roose,0.41466219812806426
China_Challenges_Silicon_Valley_for_A.I._Dominance,3,kitroeff,0.28597392974349256
China_Challenges_Silicon_Valley_for_A.I._Dominance,4,natalie,0.28597392974349256
China_Challenges_Silicon_Valley_for_A.I._Dominance,5,maybe,0.17194727275310595
China_Challenges_Silicon_Valley_for_A.I._Dominance,6,really,0.15749749412330688
China_Challenges_Silicon_Valley_for_A.I._Dominance,7,archived,0.14298696487174628
China_Challenges_Silicon_Valley_for_A.I._Dominance,8,recording,0.13149070554565867
China_Challenges_Silicon_Valley_for_A.I._Dominance,9,lot,0.12910156154730973
China_Challenges_Silicon_Valley_for_A.I._Dominance,10,just,0.11898803186970004
What_does_DeepSeek_mean_for_AI's_environmental_imp,1,water,0.5207671852188837
What_does_DeepSeek_mean_for_AI's_environmental_imp,2,centers,0.31781773908941574
What_does_DeepSeek_mean_for_AI's_environmental_imp,3,deane,0.25875010059065917
What_does_DeepSeek_mean_for_AI's_environmental_imp,4,energy,0.23017527865878173
What_does_DeepSeek_mean_for_AI's_environmental_imp,5,data,0.2243280502652645
What_does_DeepSeek_mean_for_AI's_environmental_imp,6,ren,0.18506942085428252
What_does_DeepSeek_mean_for_AI's_environmental_imp,7,like,0.10956794607916838
What_does_DeepSeek_mean_for_AI's_environmental_imp,8,center,0.10087696212416727
What_does_DeepSeek_mean_for_AI's_environmental_imp,9,gas,0.09919374956550166
What_does_DeepSeek_mean_for_AI's_environmental_imp,10,environmental,0.09919374956550166
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,1,liang,0.2648495062519652
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,2,runner,0.18519869747518058
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,3,assembling,0.18519869747518058
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,4,pivoted,0.18519869747518058
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,5,colleagues,0.18519869747518058
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,6,defining,0.18519869747518058
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,7,introspective,0.18519869747518058
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,8,2010s,0.18519869747518058
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,9,cofounding,0.18519869747518058
Who_Is_the_Founder_of_the_A.I._Start-Up_DeepSeek?,10,wenfeng,0.17923743480846835
and_why_is_everyone_talking_about_it?,1,bbc,0.13978198870621594
and_why_is_everyone_talking_about_it?,2,like,0.1347736867608242
and_why_is_everyone_talking_about_it?,3,liang,0.13245374452087008
and_why_is_everyone_talking_about_it?,4,tasks,0.1279574765126846
